app_id	category1	category2	category3	category4	category5
com.offline.bible	/Books & Literature/E-Books	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Finance/Accounting & Auditing/Billing & Invoicing	/Pets & Animals/Pets/Cats	/Computers & Electronics/Consumer Electronics/Home Automation
at.nerbrothers.SuperJump	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Hobbies & Leisure/Outdoors/Fishing	/Real Estate/Real Estate Listings	/Hobbies & Leisure/Crafts	/Games/Computer & Video Games/Action & Platform Games
com.funcamerastudio.videomaker	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Online Communities/Social Networks	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Games/Board Games/Chess & Abstract Strategy Games	/Beauty & Fitness/Face & Body Care/Skin & Nail Care
com.outfit7.tomlovesangelafree	/Online Communities/Blogging Resources & Services/Microblogging	/News	/Beauty & Fitness/Fitness/Bodybuilding	/Arts & Entertainment/Fun & Trivia	/Games/Computer & Video Games/Casual Games
com.jb.zcamera	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/MP3 & Portable Media Players	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Jobs & Education/Education/Computer Education	/Games/Board Games	/Beauty & Fitness/Fitness
com.daraz.android	/Travel & Transportation	/Sports/Individual Sports/Cycling	/Shopping/Shopping Portals	/Pets & Animals/Pets/Dogs	/Food & Drink/Cooking & Recipes/Desserts
com.king.farmheroessupersaga	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Finance/Investing	/Food & Drink/Food & Grocery Delivery	/Games/Computer & Video Games/Casual Games
com.drweb	/Finance/Investing	/Beauty & Fitness/Face & Body Care/Unwanted Body & Facial Hair Removal	/Jobs & Education/Education/Colleges & Universities	/Games/Arcade & Coin-Op Games	/Business & Industrial/Advertising & Marketing
com.soccer.score.star	/Games/Computer & Video Games/Sports Games	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Games/Roleplaying Games	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Games/Computer & Video Games/Video Game Emulation
com.oovoo	/Computers & Electronics/Software/Multimedia Software/Media Players	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Science/Astronomy
com.didilabs.kaavefali	/Business & Industrial/Energy & Utilities/Electricity	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Games/Educational Games	/Shopping/Apparel/Athletic Apparel	/News/Newspapers
com.magisto	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Reference/General Reference/Biographies & Quotations	/Computers & Electronics/Networking/Network Monitoring & Management	/Shopping/Photo & Video Services/Photo Printing Services
com.robux.freecalc.de	/Business & Industrial/Small Business/MLM & Business Opportunities	/Online Communities/Feed Aggregation & Social Bookmarking	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Shopping/Shopping Portals	/Computers & Electronics/Consumer Electronics/Home Automation
air.com.sgn.cookiejam.gp	/Arts & Entertainment	/Games/Dice Games	/Pets & Animals/Pets/Dogs	/Finance/Credit & Lending	/Games/Computer & Video Games/Casual Games
com.paradyme.solarsmash	/Games/Computer & Video Games/Simulation Games	/Games/Computer & Video Games/Casual Games	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery
com.Project100Pi.themusicplayer	/Travel & Transportation	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Puzzles & Brainteasers	/Arts & Entertainment/Music & Audio/Radio	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.citibanamex.banamexmobile	/Arts & Entertainment	/Finance/Banking	/Arts & Entertainment/Humor	/Finance/Credit & Lending	/Computers & Electronics/Consumer Electronics/Home Automation
net.supertreat.solitaire	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Online Media/Online Image Galleries	/Games/Card Games	/Business & Industrial/Small Business/MLM & Business Opportunities	/Games/Computer & Video Games
com.unicostudio.braintest2new	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Games/Puzzles & Brainteasers	/Games/Computer & Video Games	/Shopping/Apparel/Clothing Accessories/Watches	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.nordcurrent.Games101	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Beauty & Fitness/Beauty Services & Spas/Massage Therapy	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/New Year	/Computers & Electronics/Consumer Electronics/Home Automation	/Games/Computer & Video Games/Casual Games
com.izmo.onlinekafatopu	/Games/Computer & Video Games/Sports Games	/Home & Garden/Patio, Lawn & Garden/Gardening	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Business & Industrial/Advertising & Marketing/Marketing	/Games/Computer & Video Games/Casual Games
com.idamob.tinkoff.android	/Finance/Banking	/Games/Puzzles & Brainteasers	/Games/Computer & Video Games/Adventure Games	/Autos & Vehicles/Vehicle Shopping	/Beauty & Fitness/Face & Body Care/Skin & Nail Care
com.lima.doodlejump	/Computers & Electronics/Software/Educational Software	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Computers & Electronics/Networking	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.squareup.cash	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/Finance/Banking	/Reference/Geographic Reference/Maps	/Science/Biological Sciences/Flora & Fauna	/People & Society/Social Issues & Advocacy/Charity & Philanthropy
co.vine.android	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Reference/General Reference/Calculators & Reference Tools	/Home & Garden/Pest Control	/Games/Computer & Video Games/Simulation Games/Life Simulation Games
com.garena.game.kgid	/Games/Computer & Video Games/Strategy Games	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Games/Roleplaying Games	/Arts & Entertainment/Visual Art & Design	/Games/Computer & Video Games/Action & Platform Games
org.nanobit.mystory	/Games/Computer & Video Games/Simulation Games	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Business & Industrial/Metals & Mining/Precious Metals	/Games/Computer & Video Games/Casual Games	/News/Weather
com.baidu.browser.inter	/Arts & Entertainment/Music & Audio/Music Videos	/Travel & Transportation/Transportation	/Computers & Electronics/Software/Internet Software/Web Browsers	/Arts & Entertainment/Movies/Movie Reference	/Business & Industrial/Advertising & Marketing
com.moonton.magicrush	/Beauty & Fitness/Fitness/Yoga & Pilates	/Games/Computer & Video Games/Strategy Games	/Games/Roleplaying Games	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Computers & Electronics/Consumer Electronics/Home Automation
io.voodoo.holeio	/Internet & Telecom/Web Services/Web Design & Development	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Finance/Investing/Funds/Mutual Funds	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Games/Computer & Video Games/Casual Games
com.cmcm.whatscall	/Internet & Telecom/Service Providers/Phone Service Providers	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Home & Garden/Home & Interior Decor	/Games/Board Games/Chess & Abstract Strategy Games
com.omgpop.dstfree	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Arts & Entertainment/Comics & Animation/Cartoons
com.glu.robocop	/Games/Computer & Video Games/Sandbox Games	/Home & Garden/Patio, Lawn & Garden/Gardening	/Games/Word Games	/Books & Literature/Writers Resources	/Online Communities/Forum & Chat Providers
com.clue.android	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Business & Industrial/Retail Trade/Retail Equipment & Technology	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories	/Sports/Sport Scores & Statistics
com.wordmobiles.bikeRacing	/Travel & Transportation/Transportation	/Games/Card Games	/Travel & Transportation/Transportation/Cruises & Charters	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments	/Games/Computer & Video Games/Driving & Racing Games
com.instantbits.cast.webvideo	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Multimedia Software/Media Players	/Reference/Language Resources	/Internet & Telecom	/Games/Computer & Video Games/Gaming Reference & Reviews
com.lookout	/Shopping/Auctions	/Finance/Financial Planning & Management	/Computers & Electronics/Consumer Electronics	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Science/Earth Sciences/Geology
com.dragonplay.liveholdempro	/Shopping/Gifts & Special Event Items/Gifts	/Sports/Individual Sports/Cycling	/Business & Industrial/Small Business/Business Formation	/Beauty & Fitness/Fashion & Style	/Real Estate/Real Estate Listings/Residential Rentals
com.ubisoft.redlynx.trialsfrontier.ggp	/Books & Literature/E-Books	/Games/Computer & Video Games/Browser Games	/Beauty & Fitness/Beauty Services & Spas	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Games/Computer & Video Games/Driving & Racing Games
com.crowdstar.covetHome	/Games/Party Games	/Games/Puzzles & Brainteasers	/Beauty & Fitness/Face & Body Care	/Hobbies & Leisure/Outdoors	/Games/Computer & Video Games/Casual Games
com.ubisoft.dance.JustDance	/Games/Computer & Video Games/Music & Dance Games	/Sports/Team Sports/American Football	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Internet & Telecom	/Computers & Electronics/Consumer Electronics
com.robtopx.geometrydashworld	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Travel & Transportation/Transportation/Car Rentals	/Reference/General Reference/Educational Resources	/Home & Garden/Pest Control	/Games/Computer & Video Games/Action & Platform Games
com.CarXTech.CarXDriftRacingFull	/Arts & Entertainment/TV & Video/TV Networks & Stations	/News	/Arts & Entertainment/Events & Listings/Concerts & Music Festivals	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Driving & Racing Games
com.rtsoft.growtopia	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Sports/Individual Sports/Golf	/Games/Computer & Video Games/Sandbox Games	/Sports/Team Sports/Cricket	/Computers & Electronics/Electronics & Electrical/Power Supplies
com.emoticon.screen.home.launcher	/Games/Computer & Video Games/Sports Games	/Arts & Entertainment/TV & Video/Online Video	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Gaming Reference & Reviews
com.zeptolab.timetravel.free.google	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/MP3 & Portable Media Players	/Games/Puzzles & Brainteasers	/Science/Mathematics	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.android.adservices.samples.topics.sampleapp	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Computers & Electronics/Software/Business & Productivity Software	/Business & Industrial/Energy & Utilities/Oil & Gas	/Food & Drink/Restaurants
com.android.adservices.samples.topics.sampleapp1	/Arts & Entertainment/TV & Video/Online Video	/Online Communities/Photo & Video Sharing/Video Sharing	/Games/Board Games	/Games/Computer & Video Games/Sports Games/Sports Management Games	/Internet & Telecom/Mobile & Wireless
com.android.adservices.samples.topics.sampleapp2	/Finance/Investing	/Computers & Electronics/Software/Multimedia Software	/Online Communities/Social Networks	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Science/Earth Sciences/Geology
com.android.adservices.samples.topics.sampleapp3	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Online Communities/Social Networks	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Games/Computer & Video Games/Simulation Games/City Building Games
com.android.adservices.samples.topics.sampleapp4	/Internet & Telecom/Service Providers/Phone Service Providers	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Sports/Team Sports/Basketball	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Sports/Sport Scores & Statistics
com.android.adservices.samples.topics.sampleapp5	/Internet & Telecom/Email & Messaging	/Online Communities/Social Networks	/Games/Word Games	/Arts & Entertainment/Visual Art & Design	/Books & Literature/Writers Resources
com.android.adservices.samples.topics.sampleapp6	/Games/Computer & Video Games/Strategy Games	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/News/Business News/Financial Markets News	/News	/News/Business News
